WITTCASE NUMBER: HA002127
SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  FA     	  FA'		  RV     	  RV'		
 -0.14   	   0.00		 92.47   	 -96.64		
 -0.14   	   0.00		 92.09   	 -45.78		
 -0.14   	   5.09		 91.90   	 -50.86		
 -0.12   	  -5.09		 91.70   	-116.99		
 -0.14   	   0.00		 91.23   	-183.11		
 -0.14   	   0.00		 90.50   	-228.89		
 -0.14   	   0.00		 89.58   	-249.24		
 -0.14   	   5.09		 88.59   	-233.98		
 -0.12   	  -5.09		 87.65   	-223.80		
 -0.14   	   0.00		 86.75   	-228.89		
 -0.14   	   0.00		 85.84   	-269.58		
 -0.14   	   0.00		 84.76   	-345.88		
 -0.14   	   0.00		 83.38   	-417.09		
 -0.14   	   0.00		 81.71   	-488.30		
 -0.14   	   5.09		 79.76   	-498.47		
 -0.12   	   0.00		 77.76   	-467.95		
 -0.12   	  -5.09		 75.89   	-473.04		
 -0.14   	   0.00		 74.00   	-539.16		
 -0.14   	   0.00		 71.84   	-615.46		
 -0.14   	   5.09		 69.38   	-686.67		
 -0.12   	  -5.09		 66.63   	-793.49		
 -0.14   	   0.00		 63.46   	-930.82		
 -0.14   	   0.00		 59.74   	-1027.46		
 -0.14   	   0.00		 55.63   	-1068.15		
 -0.14   	   0.00		 51.35   	-1027.46		
 -0.14   	   0.00		 47.24   	-951.17		
 -0.14   	   0.00		 43.44   	-854.52		
 -0.14   	   5.09		 40.02   	-752.79		
 -0.12   	  -5.09		 37.01   	-681.58		
 -0.14   	   0.00		 34.28   	-635.81		
 -0.14   	   0.00		 31.74   	-600.20		
 -0.14   	   5.09		 29.34   	-534.08		
 -0.12   	  -5.09		 27.20   	-462.87		
 -0.14   	   0.00		 25.35   	-417.09		
 -0.14   	   0.00		 23.68   	-427.26		
 -0.14   	   5.09		 21.97   	-427.26		
 -0.12   	   0.00		 20.26   	-401.83		
 -0.12   	  -5.09		 18.66   	-371.31		
 -0.14   	   0.00		 17.17   	-356.05		
 -0.14   	   0.00		 15.75   	-356.05		
 -0.14   	   5.09		 14.32   	-356.05		
 -0.12   	  -5.09		 12.90   	-315.36		
 -0.14   	   0.00		 11.64   	-239.06		
 -0.14   	   5.09		 10.68   	-193.29		
 -0.12   	   0.00		  9.91   	-162.77		
 -0.12   	  -5.09		  9.26   	-127.16		
 -0.14   	   0.00		  8.75   	 -66.12		
 -0.14   	   5.09		  8.48(D)	   5.09		
 -0.12   	   0.00		  8.50   	  50.86		
 -0.12   	  -5.09		  8.71   	  66.12		
 -0.14   	   0.00		  8.97   	  66.12		
 -0.14   	   0.00		  9.24   	  66.12		
 -0.14   	   5.09		  9.50   	  50.86		
 -0.12   	  -5.09		  9.70   	  35.61		
 -0.14   	   0.00		  9.85   	   0.00		
 -0.14   	   0.00		  9.85   	 -30.52		
 -0.14   	   5.09		  9.73   	 -35.61		
 -0.12   	   0.00		  9.58   	 -30.52		
 -0.12   	  -5.09		  9.46   	 -25.43		
 -0.14   	   0.00		  9.36   	 -20.35		
 -0.14   	   5.09		  9.28   	 -10.17		
 -0.12   	   0.00		  9.24   	  -5.09		
 -0.12   	  -5.09		  9.22   	  20.35		
 -0.14   	   0.00		  9.30   	  40.69		
 -0.14   	   5.09		  9.46   	  50.86		
 -0.12   	   0.00		  9.66   	  45.78		
 -0.12   	  -5.09		  9.85   	  66.12		
 -0.14   	   5.09		 10.11   	  81.38		
 -0.12   	   0.00		 10.44   	  66.12		
 -0.12   	   0.00		 10.70   	  40.69		
 -0.12   	  -5.09		 10.86   	  15.26		
 -0.14   	   0.00		 10.93   	  20.35		
 -0.14   	   5.09		 11.01   	  20.35		
 -0.12   	   0.00		 11.09   	  30.52		
 -0.12   	   0.00		 11.21   	  45.78		
 -0.12   	  -5.09		 11.39   	  66.12		
 -0.14   	   0.00		 11.66   	  66.12		
 -0.14   	   5.09		 11.92   	  45.78		
 -0.12   	   0.00		 12.11   	  20.35		
 -0.12   	  -5.09		 12.19   	  20.35		
 -0.14   	   5.09		 12.27   	  40.69		
 -0.12   	  -5.09		 12.43   	  55.95		
 -0.14   	   0.00		 12.66   	  45.78		
 -0.14   	   0.00		 12.84   	  25.43		
 -0.14   	   0.00		 12.94(E)	  20.35		
 -0.14   	   5.09		 13.02   	  30.52		
 -0.12   	   0.00		 13.14   	  55.95		
 -0.12   	   0.00		 13.37   	  81.38		
 -0.12   	  -5.09		 13.69   	 106.82		
 -0.14   	   5.09		 14.12   	 167.85		
 -0.12   	   0.00		 14.79   	 376.40		
 -0.12   	  -5.09		 16.30   	 371.31		
 -0.14   	   5.09		 17.78   	 295.01		
 -0.12   	   0.00		 18.96   	 259.41		
 -0.12   	   0.00		 20.00   	 295.01		
 -0.12   	   0.00		 21.18   	 376.40		
 -0.12   	   0.00		 22.69   	 478.13		
 -0.12   	   0.00		 24.60   	 584.94		
 -0.12   	   0.00		 26.94   	 686.67		
 -0.12   	   0.00		 29.68   	 752.79		
 -0.12   	  -5.09		 32.70   	 783.31		
 -0.14   	   5.09		 35.83   	 773.14		
 -0.12   	   0.00		 38.92   	 732.45		
 -0.12   	   0.00		 41.85   	 681.58		
 -0.12   	   0.00		 44.58   	 635.81		
 -0.12   	   0.00		 47.12   	 564.60		
 -0.12   	   0.00		 49.38   	 473.04		
 -0.12   	   0.00		 51.27   	 371.31		
 -0.12   	   0.00		 52.76   	 289.93		
 -0.12   	   0.00		 53.92   	 249.24		
 -0.12   	   0.00		 54.91   	 213.63		
 -0.12   	   0.00		 55.77   	 188.20		
 -0.12   	  -5.09		 56.52   	 167.85		
 -0.14   	   5.09		 57.19   	 193.29		
 -0.12   	   5.09		 57.97   	 233.98		
 -0.10   	 -10.17		 58.90   	 386.57		
 -0.14(D)	   5.09		 60.45   	 427.26		
 -0.12   	   0.00		 62.16   	 467.95		
 -0.12   	   0.00		 64.03   	 478.13		
 -0.12   	  -5.09		 65.94   	 467.95		
 -0.14   	   0.00		 67.81   	 442.52		
 -0.14   	   5.09		 69.58   	 412.00		
 -0.12   	   0.00		 71.23   	 366.22		
 -0.12   	   0.00		 72.70   	 315.36		
 -0.12   	   0.00		 73.96   	 274.67		
 -0.12   	   0.00		 75.06   	 239.06		
 -0.12   	   0.00		 76.01   	 223.80		
 -0.12   	   0.00		 76.91   	 228.89		
 -0.12   	   0.00		 77.82   	 239.06		
 -0.12   	   0.00		 78.78   	 259.41		
 -0.12   	   0.00		 79.82   	 274.67		
 -0.12   	   0.00		 80.92   	 274.67		
 -0.12   	   0.00		 82.01   	 289.93		
 -0.12   	   5.09		 83.17   	 305.19		
 -0.10   	   0.00		 84.39   	 295.01		
 -0.10   	  -5.09		 85.57   	 284.84		
 -0.12   	   0.00		 86.71   	 254.32		
 -0.12   	   0.00		 87.73   	 218.72		
 -0.12   	   0.00		 88.61   	 188.20		
 -0.12   	   0.00		 89.36   	 142.42		
 -0.12   	   0.00		 89.93   	  91.56		
 -0.12   	   0.00		 90.29   	  50.86		
 -0.12   	   0.00		 90.50   	  20.35		
 -0.12   	   0.00		 90.58(S)	  -5.09		
 -0.12   	   0.00		 90.56   	 -50.86		
 -0.12   	   0.00		 90.36   	 -91.56		
 -0.12   	   5.09		 89.99   	 -81.38		
 -0.10   	  -5.09		 89.66   	 -50.86		
 -0.12   	   0.00		 89.46   	 -50.86		
 -0.12   	   0.00		 89.26   	 -91.56		
 -0.12   	   0.00		 88.89   	-122.07		
 -0.12   	   0.00		 88.40   	-137.33		
 -0.12   	   0.00		 87.85   	-157.68		
 -0.12   	   0.00		 87.22   	-203.46		
 -0.12   	   0.00		 86.41   	-269.58		
 -0.12   	   5.09		 85.33   	-320.45		
 -0.10   	  -5.09		 84.05   	-330.62		
 -0.12   	   0.00		 82.73   	-300.10		
 -0.12   	   0.00		 81.53   	-320.45		
 -0.12   	   0.00		 80.24   	-366.22		
 -0.12   	   0.00		 78.78   	-401.83		
 -0.12   	   0.00		 77.17   	-412.00		
 -0.12   	   0.00		 75.52   	-432.35		
 -0.12   	   0.00		 73.79   	-437.43		
 -0.12   	   0.00		 72.04   	-467.95		
 -0.12   	  -5.09		 70.17   	-544.25		
 -0.14(D)	   5.09		 68.00   	-671.41		
 -0.12   	   5.09		 65.31   	-818.92		
 -0.10   	  -5.09		 62.03   	-935.91		
 -0.12   	   0.00		 58.29   	-1022.38		
 -0.12   	   0.00		 54.20   	-1073.24		
 -0.12   	   5.09		 49.91   	-1042.72		
 -0.10   	  -5.09		 45.74   	-951.17		
 -0.12   	   0.00		 41.93   	-864.70		
 -0.12   	   0.00		 38.47   	-783.31		
 -0.12   	   0.00		 35.34   	-681.58		
 -0.12   	   0.00		 32.61   	-549.34		
 -0.12   	   0.00		 30.42   	-473.04		
 -0.12   	   0.00		 28.52   	-473.04		
 -0.12   	   5.09		 26.63   	-503.56		
 -0.10   	  -5.09		 24.62   	-493.39		
 -0.12   	   0.00		 22.64   	-427.26		
 -0.12   	   0.00		 20.94   	-391.66		
 -0.12   	   0.00		 19.37   	-396.74		
 -0.12   	   5.09		 17.78   	-401.83		
 -0.10   	  -5.09		 16.17   	-361.14		
 -0.12   	   0.00		 14.73   	-325.53		
 -0.12   	   0.00		 13.43   	-300.10		
 -0.12   	   5.09		 12.23   	-249.24		
 -0.10   	  -5.09		 11.23   	-208.54		
 -0.12(D)	   0.00		 10.40   	-152.59		
 -0.12   	   5.09		  9.79   	-122.07		
 -0.10   	   0.00		  9.30   	 -96.64		
 -0.10   	  -5.09		  8.91   	 -45.78		
 -0.12   	   0.00		  8.73   	 -20.35		
 -0.12   	   5.09		  8.65   	 -40.69		
 -0.10   	   0.00		  8.48   	 -35.61		
 -0.10   	  -5.09		  8.34   	  10.17		
 -0.12   	   0.00		  8.38   	  25.43		
 -0.12   	   0.00		  8.48   	  20.35		
 -0.12   	   5.09		  8.57   	  10.17		
 -0.10   	   0.00		  8.61   	  20.35		
 -0.10   	  -5.09		  8.69   	  40.69		
 -0.12   	   0.00		  8.85   	  15.26		
 -0.12   	   5.09		  8.91   	 -40.69		
 -0.10   	   0.00		  8.75   	 -81.38		
 -0.10   	  -5.09		  8.42   	 -96.64		
 -0.12   	   5.09		  8.04   	 -76.30		
 -0.10   	   0.00		  7.73   	 -55.95		
 -0.10   	   0.00		  7.51   	 -25.43		
 -0.10   	  -5.09		  7.41(D)	   0.00		
 -0.12   	   0.00		  7.41   	  30.52		
 -0.12   	   0.00		  7.53   	  96.64		
 -0.12   	   5.09		  7.91   	 162.77		
 -0.10   	   0.00		  8.57   	 193.29		
 -0.10   	   0.00		  9.34   	 142.42		
 -0.10   	   0.00		  9.91   	  50.86		
 -0.10   	   0.00		 10.11   	   0.00		
 -0.10   	   0.00		 10.11   	 -15.26		
 -0.10   	  -5.09		 10.05   	 -25.43		
 -0.12(D)	   5.09		  9.95   	 -35.61		
 -0.10   	   0.00		  9.81   	 -45.78		
 -0.10   	   0.00		  9.62   	 -30.52		
 -0.10   	  -5.09		  9.50   	  -5.09		
 -0.12   	   0.00		  9.48(E)	  25.43		
 -0.12   	   5.09		  9.58   	  66.12		
 -0.10   	  -5.09		  9.85   	 106.82		
 -0.12   	   0.00		 10.27   	 152.59		
 -0.12   	   0.00		 10.89   	 203.46		
 -0.12   	   5.09		 11.70   	 208.54		
 -0.10   	   0.00		 12.53   	 172.94		
 -0.10   	  -5.09		 13.22   	 127.16		
 -0.12   	   5.09		 13.73   	 116.99		
 -0.10   	   0.00		 14.20   	 132.25		
 -0.10   	   0.00		 14.73   	 142.42		
 -0.10   	  -5.09		 15.30   	 106.82		
 -0.12   	   5.09		 15.73   	  76.30		
 -0.10   	   0.00		 16.03   	 147.51		
 -0.10   	   0.00		 16.62   	 111.90		
 -0.10   	  -5.09		 17.07   	  76.30		
 -0.12   	   5.09		 17.38   	 116.99		
 -0.10   	   0.00		 17.84   	 223.80		
 -0.10   	  -5.09		 18.74   	 366.22		
 -0.12(D)	   0.00		 20.20   	 518.82		
 -0.12   	   5.09		 22.28   	 651.07		
 -0.10   	   0.00		 24.88   	 737.54		
 -0.10   	   0.00		 27.83   	 808.75		
 -0.10   	   0.00		 31.07   	 849.44		
 -0.10   	   0.00		 34.47   	 824.00		
 -0.10   	   0.00		 37.76   	 778.23		
 -0.10   	   0.00		 40.87   	 701.93		
 -0.10   	  -5.09		 43.68   	 630.72		
 -0.12   	   0.00		 46.21   	 539.16		
 -0.12   	   5.09		 48.36   	 452.69		
 -0.10   	   0.00		 50.17   	 371.31		
 -0.10   	  -5.09		 51.66   	 295.01		
 -0.12   	   5.09		 52.84   	 213.63		
 -0.10   	   0.00		 53.69   	 142.42		
 -0.10   	   0.00		 54.26   	  91.56		
 -0.10   	   0.00		 54.63   	  91.56		
 -0.10   	   0.00		 54.99   	 157.68		
 -0.10   	   0.00		 55.63   	 254.32		
 -0.10   	   0.00		 56.64   	 417.09		
 -0.10   	   0.00		 58.31   	 467.95		
 -0.10   	   0.00		 60.18   	 493.39		
 -0.10   	   0.00		 62.16   	 493.39		
 -0.10   	  -5.09		 64.13   	 452.69		
 -0.12   	   0.00		 65.94   	 412.00		
 -0.12   	   5.09		 67.59   	 381.48		
 -0.10   	   0.00		 69.11   	 350.97		
 -0.10   	  -5.09		 70.52   	 325.53		
 -0.12   	   0.00		 71.82   	 300.10		
 -0.12   	   5.09		 73.02   	 295.01		
 -0.10   	   0.00		 74.20   	 289.93		
 -0.10   	   0.00		 75.36   	 284.84		
 -0.10   	  -5.09		 76.50   	 284.84		
 -0.12   	   5.09		 77.64   	 295.01		
 -0.10   	   0.00		 78.82   	 289.93		
 -0.10   	   0.00		 79.98   	 300.10		
 -0.10   	   0.00		 81.18   	 315.36		
 -0.10   	   0.00		 82.44   	 315.36		
 -0.10   	   0.00		 83.70   	 300.10		
 -0.10   	   0.00		 84.90   	 259.41		
 -0.10   	   0.00		 85.94   	 249.24		
 -0.10   	   0.00		 86.94   	 259.41		
 -0.10   	   0.00		 87.98   	 228.89		
 -0.10   	   0.00		 88.89   	 157.68		
 -0.10   	   0.00		 89.52   	  86.47		
 -0.10   	   0.00		 89.87   	  61.04		
 -0.10   	   0.00		 90.11   	  50.86		
 -0.10   	   0.00		 90.32   	  35.61		
 -0.10   	   0.00		 90.46   	   5.09		
 -0.10   	   0.00		 90.48(S)	 -30.52		
 -0.10   	   0.00		 90.36   	 -76.30		
 -0.10   	   0.00		 90.05   	 -86.47		
 -0.10   	   0.00		 89.70   	 -76.30		
 -0.10   	   0.00		 89.40   	 -91.56		
 -0.10   	   0.00		 89.03   	-127.16		
 -0.10   	   0.00		 88.52   	-162.77		
 -0.10   	   0.00		 87.87   	-198.37		
 -0.10   	   0.00		 87.08   	-203.46		
 -0.10   	   0.00		 86.27   	-213.63		
 -0.10   	   0.00		 85.41   	-233.98		
 -0.10   	   0.00		 84.48   	-269.58		
 -0.10   	   0.00		 83.40   	-289.93		
 -0.10   	   0.00		 82.24   	-305.19		
 -0.10   	   0.00		 81.02   	-340.79		
 -0.10   	   0.00		 79.65   	-412.00		
 -0.10   	   0.00		 78.01   	-473.04		
 -0.10   	   0.00		 76.11   	-457.78		
 -0.10   	   5.09		 74.28   	-437.43		
 -0.08   	   0.00		 72.53   	-447.61		
 -0.08   	  -5.09		 70.74   	-513.73		
 -0.10   	   0.00		 68.69   	-640.89		
 -0.10   	   0.00		 66.12   	-788.40		
 -0.10   	   0.00		 62.97   	-915.56		
 -0.10   	   0.00		 59.31   	-1047.81		
 -0.10   	   0.00		 55.12   	-1139.36		
 -0.10   	   0.00		 50.56   	-1073.24		
 -0.10   	   0.00		 46.27   	-910.47		
 -0.10   	   0.00		 42.62   	-788.40		
 -0.10   	   0.00		 39.47   	-701.93		
 -0.10   	   0.00		 36.66   	-645.98		
 -0.10   	   5.09		 34.08   	-595.11		
 -0.08   	   0.00		 31.70   	-549.34		
 -0.08   	  -5.09		 29.50   	-518.82		
 -0.10   	   0.00		 27.43   	-513.73		
 -0.10   	   5.09		 25.37   	-518.82		
 -0.08   	  -5.09		 23.30   	-462.87		
 -0.10   	   0.00		 21.44   	-417.09		
 -0.10   	   0.00		 19.78   	-412.00		
 -0.10   	   0.00		 18.13   	-422.18		
 -0.10   	   5.09		 16.44   	-401.83		
 -0.08   	  -5.09		 14.83   	-361.14		
 -0.10   	   0.00		 13.39   	-345.88		
 -0.10   	   0.00		 12.00   	-330.62		
 -0.10   	   5.09		 10.68   	-289.93		
 -0.08   	  -5.09		  9.52   	-213.63		
 -0.10   	   0.00		  8.67   	-127.16		
 -0.10   	   0.00		  8.16   	 -71.21		
 -0.10   	   0.00		  7.87   	 -40.69		
 -0.10   	   0.00		  7.71   	 -10.17		
 -0.10   	   0.00		  7.67   	  25.43		
 -0.10   	   5.09		  7.77   	  50.86		
 -0.08   	   0.00		  7.98   	  81.38		
 -0.08   	  -5.09		  8.30   	  96.64		
 -0.10   	   0.00		  8.69   	  76.30		
 -0.10   	   0.00		  8.99   	  30.52		
 -0.10   	   0.00		  9.11   	 -15.26		
 -0.10   	   0.00		  9.05   	 -45.78		
 -0.10   	   0.00		  8.87   	 -71.21		
 -0.10   	   5.09		  8.59   	 -86.47		
 -0.08   	   0.00		  8.24   	-106.82		
 -0.08   	  -5.09		  7.81   	-111.90		
 -0.10   	   0.00		  7.37   	-111.90		
 -0.10   	   0.00		  6.92   	 -76.30		
 -0.10   	   5.09		  6.61   	  -5.09		
 -0.08   	   0.00		  6.59(D)	  76.30		
 -0.08   	  -5.09		  6.90   	 127.16		
 -0.10   	   0.00		  7.41   	 157.68		
 -0.10   	   0.00		  8.04   	 178.03		
 -0.10   	   5.09		  8.75   	 183.11		
 -0.08   	  -5.09		  9.48   	 162.77		
 -0.10   	   0.00		 10.13   	 122.07		
 -0.10   	   5.09		 10.62   	  81.38		
 -0.08   	   0.00		 10.95   	  35.61		
 -0.08   	  -5.09		 11.09   	 -10.17		
 -0.10   	   0.00		 11.05   	 -30.52		
 -0.10   	   0.00		 10.93   	 -61.04		
 -0.10   	   0.00		 10.68   	 -55.95		
 -0.10   	   5.09		 10.46   	 -30.52		
 -0.08   	   0.00		 10.34   	  15.26		
 -0.08   	  -5.09		 10.40(E)	  55.95		
 -0.10   	   5.09		 10.62   	  61.04		
 -0.08   	   0.00		 10.86   	  45.78		
 -0.08   	  -5.09		 11.05   	  45.78		
 -0.10   	   0.00		 11.23   	  86.47		
 -0.10   	   5.09		 11.58   	 127.16		
 -0.08   	   0.00		 12.09   	 167.85		
 -0.08   	   0.00		 12.76   	 178.03		
 -0.08   	  -5.09		 13.47   	 162.77		
 -0.10   	   5.09		 14.12   	 122.07		
 -0.08   	   0.00		 14.61   	  86.47		
 -0.08   	  -5.09		 14.95   	  81.38		
 -0.10   	   0.00		 15.28   	 106.82		
 -0.10   	   5.09		 15.71   	 233.98		
 -0.08   	  -5.09		 16.64   	 198.37		
 -0.10   	   0.00		 17.44   	 152.59		
 -0.10   	   0.00		 18.05   	 183.11		
 -0.10   	   5.09		 18.78   	 259.41		
 -0.08   	   0.00		 19.82   	 350.97		
 -0.08   	  -5.09		 21.22   	 457.78		
 -0.10   	   5.09		 23.05   	 559.51		
 -0.08   	   0.00		 25.29   	 661.24		
 -0.08   	   0.00		 27.93   	 737.54		
 -0.08   	  -5.09		 30.88   	 778.23		
 -0.10   	   0.00		 34.00   	 768.05		
 -0.10   	   5.09		 37.07   	 712.10		
 -0.08   	   0.00		 39.92   	 656.15		
 -0.08   	  -5.09		 42.54   	 590.03		
 -0.10   	   0.00		 44.90   	 523.90		
 -0.10   	   5.09		 47.00   	 452.69		
 -0.08   	   0.00		 48.81   	 376.40		
 -0.08   	  -5.09		 50.32   	 295.01		
 -0.10   	   0.00		 51.50   	 218.72		
 -0.10   	   5.09		 52.37   	 162.77		
 -0.08   	   0.00		 53.02   	 162.77		
 -0.08   	  -5.09		 53.67   	 213.63		
 -0.10   	   0.00		 54.53   	 264.50		
 -0.10   	   5.09		 55.58   	 295.01		
 -0.08   	   0.00		 56.76   	 396.74		
 -0.08   	  -5.09		 58.35   	 437.43		
 -0.10   	   5.09		 60.10   	 457.78		
 -0.08   	   0.00		 61.93   	 432.35		
 -0.08   	   0.00		 63.66   	 386.57		
 -0.08   	   0.00		 65.21   	 340.79		
 -0.08   	   0.00		 66.57   	 320.45		
 -0.08   	   0.00		 67.85   	 289.93		
 -0.08   	  -5.09		 69.01   	 279.75		
 -0.10   	   0.00		 70.13   	 274.67		
 -0.10   	   5.09		 71.23   	 279.75		
 -0.08   	   0.00		 72.35   	 274.67		
 -0.08   	   0.00		 73.45   	 305.19		
 -0.08   	   0.00		 74.67   	 335.71		
 -0.08   	   0.00		 76.01   	 356.05		
 -0.08   	   0.00		 77.44   	 366.22		
 -0.08   	   0.00		 78.90   	 366.22		
 -0.08   	   0.00		 80.37   	 356.05		
 -0.08   	   0.00		 81.79   	 320.45		
 -0.08   	   0.00		 83.07   	 284.84		
 -0.08   	   0.00		 84.21   	 244.15		
 -0.08   	   0.00		 85.19   	 208.54		
 -0.08   	   0.00		 86.02   	 167.85		
 -0.08   	   0.00		 86.69   	 132.25		
 -0.08   	   0.00		 87.22   	  96.64		
 -0.08   	   0.00		 87.61   	  71.21		
 -0.08   	   0.00		 87.89   	  50.86		
 -0.08   	   0.00		 88.10   	  35.61		
 -0.08   	   0.00		 88.24   	  20.35		
 -0.08   	   0.00		 88.32   	   5.09		
 -0.08   	  -5.09		 88.34(S)	 -15.26		
 -0.10   	   5.09		 88.28   	 -66.12		
 -0.08   	   5.09		 88.02   	 -91.56		
 -0.06   	  -5.09		 87.65   	 -81.38		
 -0.08   	  -5.09		 87.32   	 -81.38		
 -0.10   	   5.09		 87.00   	-101.73		
 -0.08   	   0.00		 86.59   	 -91.56		
 -0.08   	   0.00		 86.23   	-106.82		
 -0.08   	   0.00		 85.80   	-167.85		
 -0.08   	   0.00		 85.13   	-223.80		
 -0.08   	   0.00		 84.23   	-259.41		
 -0.08   	   5.09		 83.19   	-274.67		
 -0.06   	  -5.09		 82.10   	-284.84		
 -0.08   	   0.00		 80.96   	-330.62		
 -0.08   	   5.09		 79.63   	-417.09		
 -0.06   	  -5.09		 77.97   	-483.21		
 -0.08   	   0.00		 76.03   	-478.13		
 -0.08   	   0.00		 74.12   	-427.26		
 -0.08   	   0.00		 72.41   	-406.92		
 -0.08   	   0.00		 70.78   	-437.43		
 -0.08   	   0.00		 69.03   	-467.95		
 -0.08   	   0.00		 67.16   	-528.99		
 -0.08   	   0.00		 65.05   	-696.84		
 -0.08   	   0.00		 62.26   	-930.82		
 -0.08   	   0.00		 58.53   	-1119.02		
 -0.08   	   0.00		 54.06   	-1174.97		
 -0.08   	   0.00		 49.36   	-1083.41		
 -0.08   	   5.09		 45.03   	-986.77		
 -0.06   	   0.00		 41.08   	-895.22		
 -0.06   	  -5.09		 37.50   	-783.31		
 -0.08   	   0.00		 34.36   	-676.50		
 -0.08   	   0.00		 31.66   	-590.03		
 -0.08   	   0.00		 29.30   	-528.99		
 -0.08   	   0.00		 27.18   	-452.69		
 -0.08   	   0.00		 25.37   	-406.92		
 -0.08   	   5.09		 23.74   	-406.92		
 -0.06   	  -5.09		 22.12   	-427.26		
 -0.08   	   0.00		 20.41   	-442.52		
 -0.08   	   0.00		 18.64   	-432.35		
 -0.08   	   5.09		 16.91   	-391.66		
 -0.06   	  -5.09		 15.34   	-356.05		
 -0.08   	   0.00		 13.92   	-330.62		
 -0.08   	   0.00		 12.59   	-295.01		
 -0.08   	   5.09		 11.41   	-254.32		
 -0.06   	  -5.09		 10.40   	-218.72		
 -0.08   	   0.00		  9.52   	-193.29		
 -0.08   	   0.00		  8.75   	-157.68		
 -0.08   	   0.00		  8.12   	-111.90		
 -0.08   	   5.09		  7.67   	 -45.78		
 -0.06   	  -5.09		  7.49   	  20.35		
 -0.08   	  -5.09		  7.57   	  66.12		
 -0.10   	   5.09		  7.83   	  81.38		
 -0.08   	   0.00		  8.16   	  81.38		
 -0.08   	   0.00		  8.48   	  45.78		
 -0.08   	   0.00		  8.67   	  20.35		
 -0.08   	   0.00		  8.75   	 -15.26		
 -0.08   	   5.09		  8.69   	 -40.69		
 -0.06   	   0.00		  8.52   	 -71.21		
 -0.06   	  -5.09		  8.24   	 -91.56		
 -0.08   	   0.00		  7.87   	 -91.56		
 -0.08   	   0.00		  7.51   	 -76.30		
 -0.08   	   0.00		  7.20   	 -45.78		
 -0.08   	   0.00		  7.02   	 -10.17		
 -0.08   	   0.00		  6.98(D)	  20.35		
 -0.08   	   0.00		  7.06   	  66.12		
 -0.08   	   0.00		  7.32   	  96.64		
 -0.08   	   0.00		  7.71   	 106.82		
 -0.08   	   0.00		  8.14   	 101.73		
 -0.08   	   5.09		  8.55   	  91.56		
 -0.06   	   0.00		  8.91   	  71.21		
 -0.06   	  -5.09		  9.20   	  61.04		
 -0.08   	   0.00		  9.44   	  30.52		
 -0.08   	   5.09		  9.56   	   0.00		
 -0.06   	   0.00		  9.56   	   0.00		
 -0.06   	  -5.09		  9.56   	  20.35		
 -0.08   	   0.00		  9.64   	  61.04		
 -0.08   	   0.00		  9.89   	  71.21		
 -0.08   	   5.09		 10.17   	  55.95		
 -0.06   	   0.00		 10.40   	  45.78		
 -0.06   	  -5.09		 10.58   	  55.95		
 -0.08   	   0.00		 10.80   	  50.86		
 -0.08   	   5.09		 11.01   	  20.35		
 -0.06   	  -5.09		 11.09   	  -5.09		
 -0.08   	  -5.09		 11.07   	 -25.43		
 -0.10   	   5.09		 10.97   	 -25.43		
 -0.08   	   5.09		 10.86   	   5.09		
 -0.06   	   0.00		 10.89(E)	  40.69		
 -0.06   	  -5.09		 11.05   	  81.38		
 -0.08   	   0.00		 11.37   	 122.07		
 -0.08   	   5.09		 11.86   	 147.51		
 -0.06   	  -5.09		 12.45   	 178.03		
 -0.08   	   0.00		 13.16   	 223.80		
 -0.08   	   0.00		 14.06   	 289.93		
 -0.08   	   5.09		 15.22   	 335.71		
 -0.06   	  -5.09		 16.56   	 254.32		
 -0.08   	   0.00		 17.58   	 203.46		
 -0.08   	   5.09		 18.39   	 198.37		
 -0.06   	   0.00		 19.19   	 233.98		
 -0.06   	  -5.09		 20.12   	 289.93		
 -0.08   	   0.00		 21.28   	 386.57		
 -0.08   	   5.09		 22.83   	 493.39		
 -0.06   	   0.00		 24.80   	 610.37		
 -0.06   	  -5.09		 27.24   	 707.02		
 -0.08   	   0.00		 30.07   	 757.88		
 -0.08   	   5.09		 33.10   	 762.97		
 -0.06   	   0.00		 36.15   	 747.71		
 -0.06   	  -5.09		 39.15   	 707.02		
 -0.08   	   0.00		 41.97   	 661.24		
 -0.08   	   5.09		 44.62   	 590.03		
 -0.06   	   0.00		 46.98   	 503.56		
 -0.06   	  -5.09		 48.99   	 391.66		
 -0.08   	   0.00		 50.56   	 279.75		
 -0.08   	   0.00		 51.68   	 193.29		
 -0.08   	   5.09		 52.45   	 147.51		
 -0.06   	   0.00		 53.04   	 116.99		
 -0.06   	  -5.09		 53.51   	 116.99		
 -0.08   	   0.00		 53.98   	 172.94		
 -0.08   	   5.09		 54.67   	 274.67		
 -0.06   	   0.00		 55.77   	 366.22		
 -0.06   	  -5.09		 57.23   	 498.47		
 -0.08   	   5.09		 59.23   	 488.30		
 -0.06   	   0.00		 61.18   	 457.78		
 -0.06   	  -5.09		 63.01   	 427.26		
 -0.08   	   0.00		 64.72   	 391.66		
 -0.08   	   5.09		 66.29   	 345.88		
 -0.06   	   0.00		 67.67   	 305.19		
 -0.06   	  -5.09		 68.89   	 269.58		
 -0.08   	   0.00		 69.97   	 259.41		
