WITTCASE NUMBER: HA000215
SAMPLE NUMBER:   34
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RV     	  RV'		  FA     	  FA'		
  3.44   	  30.52		 90.07   	 -25.43		
  3.56   	  35.61		 89.97   	 -35.61		
  3.70   	  35.61		 89.83   	 -45.78		
  3.85   	  30.52		 89.64   	 -50.86		
  3.97   	  30.52		 89.44   	 -55.95		
  4.09   	  25.43		 89.22   	 -61.04		
  4.19   	  25.43		 88.97   	 -61.04		
  4.29   	  20.35		 88.73   	 -50.86		
  4.37   	  20.35		 88.52   	 -55.95		
  4.46   	  20.35		 88.30   	 -50.86		
  4.54   	  15.26		 88.10   	 -40.69		
  4.60   	  10.17		 87.93   	 -35.61		
  4.64   	  10.17		 87.79   	 -40.69		
  4.68   	  15.26		 87.63   	 -45.78		
  4.74   	   5.09		 87.45   	 -45.78		
  4.76   	   5.09		 87.26   	 -45.78		
  4.78   	  10.17		 87.08   	 -50.86		
  4.82   	   5.09		 86.88   	 -50.86		
  4.84   	  10.17		 86.67   	 -45.78		
  4.88   	   5.09		 86.49   	 -35.61		
  4.90   	   5.09		 86.35   	 -30.52		
  4.92   	  10.17		 86.23   	 -35.61		
  4.96   	   5.09		 86.08   	 -35.61		
  4.98   	   5.09		 85.94   	 -40.69		
  5.01   	   5.09		 85.78   	 -40.69		
  5.03   	   0.00		 85.62   	 -50.86		
  5.03   	  10.17		 85.41   	 -50.86		
  5.07   	   5.09		 85.21   	 -40.69		
  5.09   	   0.00		 85.05   	 -45.78		
  5.09   	   5.09		 84.86   	 -40.69		
  5.11   	   5.09		 84.70   	 -45.78		
  5.13   	   5.09		 84.52   	 -40.69		
  5.15   	   0.00		 84.35   	 -40.69		
  5.15   	   5.09		 84.19   	 -45.78		
  5.17   	   0.00		 84.01   	 -45.78		
  5.17   	   5.09		 83.82   	 -40.69		
  5.19   	   0.00		 83.66   	 -45.78		
  5.19   	   5.09		 83.48   	 -40.69		
  5.21   	   0.00		 83.32   	 -40.69		
  5.21   	   0.00		 83.15   	 -40.69		
  5.21   	   5.09		 82.99   	 -35.61		
  5.23   	   0.00		 82.85   	 -30.52		
  5.23   	   0.00		 82.73   	 -35.61		
  5.23   	   0.00		 82.58   	 -40.69		
  5.23   	  -5.09		 82.42   	 -35.61		
  5.21   	   0.00		 82.28   	 -20.35		
  5.21   	  -5.09		 82.20   	 -30.52		
  5.19   	  -5.09		 82.07   	 -35.61		
  5.17   	  -5.09		 81.93   	 -35.61		
  5.15   	  -5.09		 81.79   	 -30.52		
  5.13   	   0.00		 81.67   	 -30.52		
  5.13   	   0.00		 81.55   	 -25.43		
  5.13(E)	   5.09		 81.44   	 -40.69		
  5.15   	   5.09		 81.28   	 -40.69		
  5.17   	  15.26		 81.12   	 -50.86		
  5.23   	  15.26		 80.92   	 -61.04		
  5.29   	  20.35		 80.67   	 -50.86		
  5.37   	  20.35		 80.47   	 -45.78		
  5.45   	  20.35		 80.28   	 -30.52		
  5.53   	  25.43		 80.16   	 -20.35		
  5.64   	  25.43		 80.08   	 -10.17		
  5.74   	  20.35		 80.04   	 -10.17		
  5.82   	  25.43		 80.00   	 -25.43		
  5.92   	  20.35		 79.90   	 -20.35		
  6.00   	  25.43		 79.82   	 -15.26		
  6.10   	  20.35		 79.76   	 -15.26		
  6.19   	  15.26		 79.69   	 -25.43		
  6.25   	  15.26		 79.59   	 -20.35		
  6.31   	  20.35		 79.51   	 -25.43		
  6.39   	  10.17		 79.41   	 -25.43		
  6.43   	  10.17		 79.31   	 -30.52		
  6.47   	  10.17		 79.19   	 -25.43		
  6.51   	  10.17		 79.08   	 -35.61		
  6.55   	   5.09		 78.94   	 -35.61		
  6.57   	   0.00		 78.80   	 -30.52		
  6.57   	   0.00		 78.68   	 -35.61		
  6.57   	   5.09		 78.53   	 -35.61		
  6.59   	  15.26		 78.39   	 -35.61		
  6.65   	  20.35		 78.25   	 -25.43		
  6.73   	  20.35		 78.15   	 -40.69		
  6.82   	  30.52		 77.99   	 -45.78		
  6.94   	  45.78		 77.80   	 -40.69		
  7.12   	  50.86		 77.64   	 -40.69		
  7.32   	  61.04		 77.48   	 -30.52		
  7.57   	  81.38		 77.35   	 -45.78		
  7.89   	 106.82		 77.17   	 -55.95		
  8.32   	 132.25		 76.95   	 -50.86		
  8.85   	 198.37		 76.74   	 -81.38		
  9.64   	 223.80		 76.42   	 -50.86		
 10.54   	 244.15		 76.22   	 -55.95		
 11.52   	 269.58		 75.99   	 -45.78		
 12.59   	 289.93		 75.81   	 -35.61		
 13.75   	 310.27		 75.67   	 -35.61		
 14.99   	 335.71		 75.52   	 -25.43		
 16.34   	 356.05		 75.42   	 -30.52		
 17.76   	 371.31		 75.30   	 -50.86		
 19.25   	 396.74		 75.10   	 -35.61		
 20.83   	 412.00		 74.95   	 -30.52		
 22.48   	 422.18		 74.83   	 -15.26		
 24.17   	 417.09		 74.77   	  -5.09		
 25.84   	 427.26		 74.75   	 -10.17		
 27.55   	 432.35		 74.71   	  -5.09		
 29.28   	 432.35		 74.69   	 -10.17		
 31.01   	 391.66		 74.65   	 -25.43		
 32.57   	 345.88		 74.55   	 -25.43		
 33.96   	 305.19		 74.45   	 -55.95		
 35.18   	 274.67		 74.22   	 -71.21		
 36.28   	 244.15		 73.94   	 -35.61		
 37.25   	 203.46		 73.79   	 -10.17		
 38.07   	 178.03		 73.75(D)	  35.61		
 38.78   	 152.59		 73.90   	 116.99		
 39.39   	 127.16		 74.36   	 259.41		
 39.90   	 111.90		 75.40   	 432.35		
 40.35   	  91.56		 77.13   	 610.37		
 40.71   	  76.30		 79.57   	 773.14		
 41.02   	  76.30		 82.66   	 869.78		
 41.32   	  66.12		 86.14   	 869.78		
 41.59   	  66.12		 89.62   	 793.49		
 41.85   	  66.12		 92.80   	 640.89		
 42.12   	  66.12		 95.36   	 457.78		
 42.38   	  76.30		 97.19   	 284.84		
 42.69   	  76.30		 98.33   	 172.94		
 42.99   	  81.38		 99.02   	 116.99		
 43.32   	  91.56		 99.49   	 122.07		
 43.68   	  91.56		 99.98   	 193.29		
 44.05   	 101.73		100.75   	 310.27		
 44.46   	  96.64		101.99   	 427.26		
 44.84   	 106.82		103.70   	 528.99		
 45.27   	 106.82		105.82   	 590.03		
 45.70   	 101.73		108.18   	 600.20		
 46.10   	 101.73		110.58   	 569.68		
 46.51   	  96.64		112.86   	 493.39		
 46.90   	  96.64		114.83   	 396.74		
 47.28   	  91.56		116.42   	 295.01		
 47.65   	  86.47		117.60   	 213.63		
 48.00   	  86.47		118.45   	 157.68		
 48.34   	  86.47		119.08   	 111.90		
 48.69   	  81.38		119.53   	  96.64		
 49.01   	  81.38		119.92   	 106.82		
 49.34   	  76.30		120.35   	 106.82		
 49.64   	  76.30		120.77   	 101.73		
 49.95   	  76.30		121.18   	  91.56		
 50.25   	  71.21		121.55   	  71.21		
 50.54   	  71.21		121.83   	  30.52		
 50.82   	  66.12		121.95(S)	  -5.09		
 51.09   	  61.04		121.93   	 -40.69		
 51.33   	  55.95		121.77   	 -86.47		
 51.56   	  55.95		121.42   	-122.07		
 51.78   	  45.78		120.94   	-127.16		
 51.96   	  50.86		120.43   	-132.25		
 52.17   	  40.69		119.90   	-122.07		
 52.33   	  35.61		119.41   	-106.82		
 52.47   	  35.61		118.98   	 -96.64		
 52.61   	  25.43		118.60   	 -76.30		
 52.72   	  25.43		118.29   	 -76.30		
 52.82   	  15.26		117.99   	 -76.30		
 52.88   	  10.17		117.68   	 -71.21		
 52.92(S)	   0.00		117.40   	 -81.38		
 52.92   	  -5.09		117.07   	 -91.56		
 52.90   	 -10.17		116.70   	-106.82		
 52.86   	 -20.35		116.28   	-116.99		
 52.78   	 -30.52		115.81   	-127.16		
 52.65   	 -45.78		115.30   	-122.07		
 52.47   	 -66.12		114.81   	-111.90		
 52.21   	 -76.30		114.36   	 -86.47		
 51.90   	-101.73		114.02   	 -76.30		
 51.50   	-122.07		113.71   	 -76.30		
 51.01   	-147.51		113.41   	 -76.30		
 50.42   	-178.03		113.10   	 -81.38		
 49.70   	-203.46		112.78   	 -91.56		
 48.89   	-233.98		112.41   	-127.16		
 47.96   	-269.58		111.90   	-152.59		
 46.88   	-300.10		111.29   	-172.94		
 45.68   	-330.62		110.60   	-193.29		
 44.35   	-350.97		109.83   	-218.72		
 42.95   	-381.48		108.95   	-233.98		
 41.42   	-396.74		108.02   	-244.15		
 39.84   	-406.92		107.04   	-254.32		
 38.21   	-422.18		106.02   	-259.41		
 36.52   	-427.26		104.98   	-254.32		
 34.81   	-427.26		103.97   	-264.50		
 33.10   	-427.26		102.91   	-264.50		
 31.39   	-422.18		101.85   	-244.15		
 29.70   	-412.00		100.87   	-233.98		
 28.06   	-406.92		 99.94   	-213.63		
 26.43   	-391.66		 99.08   	-172.94		
 24.86   	-386.57		 98.39   	-132.25		
 23.32   	-366.22		 97.86   	-106.82		
 21.85   	-350.97		 97.44   	 -81.38		
 20.45   	-335.71		 97.11   	 -71.21		
 19.10   	-320.45		 96.83   	 -71.21		
 17.82   	-305.19		 96.54   	 -76.30		
 16.60   	-279.75		 96.24   	 -86.47		
 15.48   	-269.58		 95.89   	-101.73		
 14.40   	-244.15		 95.48   	-101.73		
 13.43   	-228.89		 95.08   	-106.82		
 12.51   	-208.54		 94.65   	-106.82		
 11.68   	-193.29		 94.22   	-101.73		
 10.91   	-178.03		 93.81   	 -96.64		
 10.19   	-157.68		 93.43   	 -81.38		
  9.56   	-147.51		 93.10   	 -71.21		
  8.97   	-137.33		 92.82   	 -55.95		
  8.42   	-127.16		 92.59   	 -40.69		
  7.91   	-116.99		 92.43   	 -35.61		
  7.45   	-111.90		 92.29   	 -20.35		
  7.00   	-101.73		 92.21   	 -15.26		
  6.59   	 -96.64		 92.15   	  -5.09		
  6.21   	 -86.47		 92.13   	 -15.26		
  5.86   	 -81.38		 92.06   	 -10.17		
  5.53   	 -71.21		 92.02   	 -15.26		
  5.25   	 -71.21		 91.96   	 -15.26		
  4.96   	 -66.12		 91.90   	 -20.35		
  4.70   	 -66.12		 91.82   	 -30.52		
  4.44   	 -55.95		 91.70   	 -30.52		
  4.21   	 -55.95		 91.58   	 -25.43		
  3.99   	 -61.04		 91.47   	 -20.35		
  3.74   	 -50.86		 91.39   	 -10.17		
  3.54   	 -50.86		 91.35   	   5.09		
  3.34   	 -45.78		 91.37   	  10.17		
  3.15   	 -35.61		 91.41   	  10.17		
  3.01   	 -25.43		 91.45   	   5.09		
  2.91   	  -5.09		 91.47   	 -10.17		
  2.89(D)	   0.00		 91.43   	 -15.26		
  2.89   	   5.09		 91.37   	 -30.52		
  2.91   	  20.35		 91.25   	 -40.69		
  2.99   	  20.35		 91.09   	 -45.78		
  3.07   	  25.43		 90.91   	 -50.86		
  3.17   	  30.52		 90.70   	 -50.86		
  3.30   	  30.52		 90.50   	 -45.78		
  3.42   	  35.61		 90.32   	 -40.69		
  3.56   	  35.61		 90.15   	 -35.61		
  3.70   	  40.69		 90.01   	 -15.26		
  3.87   	  40.69		 89.95   	 -10.17		
  4.03   	  45.78		 89.91   	 -10.17		
  4.21   	  40.69		 89.87   	 -15.26		
  4.37   	  35.61		 89.81   	 -20.35		
  4.52   	  40.69		 89.72   	 -35.61		
  4.68   	  35.61		 89.58   	 -50.86		
  4.82   	  35.61		 89.38   	 -55.95		
  4.96   	  30.52		 89.16   	 -61.04		
  5.09   	  25.43		 88.91   	 -61.04		
  5.19   	  25.43		 88.67   	 -55.95		
  5.29   	  25.43		 88.44   	 -40.69		
  5.39   	  20.35		 88.28   	 -35.61		
  5.47   	  20.35		 88.14   	 -30.52		
  5.55   	  20.35		 88.02   	 -20.35		
  5.64   	  15.26		 87.93   	 -25.43		
  5.70   	  10.17		 87.83   	 -30.52		
  5.74   	  15.26		 87.71   	 -35.61		
  5.80   	  10.17		 87.57   	 -35.61		
  5.84   	   5.09		 87.43   	 -50.86		
  5.86   	  10.17		 87.22   	 -55.95		
  5.90   	   5.09		 87.00   	 -55.95		
  5.92   	  10.17		 86.77   	 -55.95		
  5.96   	   5.09		 86.55   	 -55.95		
  5.98   	   5.09		 86.33   	 -45.78		
  6.00   	   5.09		 86.14   	 -45.78		
  6.02   	   5.09		 85.96   	 -40.69		
  6.04   	   5.09		 85.80   	 -25.43		
  6.06   	  10.17		 85.70   	 -20.35		
  6.10   	   5.09		 85.62   	 -25.43		
  6.12   	   5.09		 85.51   	 -30.52		
  6.14   	   5.09		 85.39   	 -30.52		
  6.16   	   5.09		 85.27   	 -40.69		
  6.19   	  10.17		 85.11   	 -50.86		
  6.23   	   5.09		 84.90   	 -55.95		
  6.25   	   5.09		 84.68   	 -61.04		
  6.27   	  10.17		 84.44   	 -55.95		
  6.31   	   5.09		 84.21   	 -55.95		
  6.33   	  10.17		 83.99   	 -40.69		
  6.37   	   5.09		 83.82   	 -35.61		
  6.39   	   5.09		 83.68   	 -25.43		
  6.41   	   5.09		 83.58   	 -15.26		
  6.43   	  10.17		 83.52   	 -25.43		
  6.47   	   5.09		 83.42   	 -20.35		
  6.49   	   5.09		 83.34   	 -25.43		
  6.51   	   5.09		 83.23   	 -30.52		
  6.53   	   5.09		 83.11   	 -45.78		
  6.55   	   5.09		 82.93   	 -50.86		
  6.57   	   0.00		 82.73   	 -55.95		
  6.57   	   0.00		 82.50   	 -50.86		
  6.57   	  -5.09		 82.30   	 -50.86		
  6.55   	  -5.09		 82.10   	 -45.78		
  6.53   	  -5.09		 81.91   	 -35.61		
  6.51   	  -5.09		 81.77   	 -20.35		
  6.49   	   0.00		 81.69   	 -15.26		
  6.49(E)	   5.09		 81.63   	 -15.26		
  6.51   	  10.17		 81.57   	 -20.35		
  6.55   	  15.26		 81.48   	 -20.35		
  6.61   	  15.26		 81.40   	 -25.43		
  6.67   	  25.43		 81.30   	 -40.69		
  6.78   	  20.35		 81.14   	 -50.86		
  6.86   	  30.52		 80.94   	 -45.78		
  6.98   	  25.43		 80.75   	 -45.78		
  7.08   	  30.52		 80.57   	 -45.78		
  7.20   	  25.43		 80.39   	 -45.78		
  7.30   	  25.43		 80.20   	 -35.61		
  7.41   	  20.35		 80.06   	 -20.35		
  7.49   	  25.43		 79.98   	 -20.35		
  7.59   	  20.35		 79.90   	   0.00		
  7.67   	  20.35		 79.90   	   0.00		
  7.75   	  20.35		 79.90   	   5.09		
  7.83   	  20.35		 79.92   	 -10.17		
  7.91   	  15.26		 79.88   	 -25.43		
  7.98   	  15.26		 79.78   	 -35.61		
  8.04   	  10.17		 79.63   	 -40.69		
  8.08   	  15.26		 79.47   	 -40.69		
  8.14   	  10.17		 79.31   	 -45.78		
  8.18   	  10.17		 79.12   	 -40.69		
  8.22   	   5.09		 78.96   	 -35.61		
  8.24   	   5.09		 78.82   	 -25.43		
  8.26   	   5.09		 78.72   	 -20.35		
  8.28   	   5.09		 78.64   	 -15.26		
  8.30   	  10.17		 78.58   	 -10.17		
  8.34   	  20.35		 78.53   	 -15.26		
  8.42   	  30.52		 78.47   	 -25.43		
  8.55   	  40.69		 78.37   	 -30.52		
  8.71   	  50.86		 78.25   	 -40.69		
  8.91   	  66.12		 78.09   	 -40.69		
  9.18   	  76.30		 77.92   	 -50.86		
  9.48   	  96.64		 77.72   	 -45.78		
  9.87   	 116.99		 77.54   	 -45.78		
 10.34   	 142.42		 77.35   	 -45.78		
 10.91   	 203.46		 77.17   	 -86.47		
 11.72   	 228.89		 76.83   	 -40.69		
 12.63   	 249.24		 76.66   	 -35.61		
 13.63   	 269.58		 76.52   	 -35.61		
 14.71   	 289.93		 76.38   	 -35.61		
 15.87   	 310.27		 76.24   	 -35.61		
 17.11   	 330.62		 76.09   	 -35.61		
 18.43   	 356.05		 75.95   	 -35.61		
 19.86   	 371.31		 75.81   	 -40.69		
 21.34   	 391.66		 75.65   	 -35.61		
 22.91   	 406.92		 75.50   	 -25.43		
 24.54   	 422.18		 75.40   	 -20.35		
 26.23   	 417.09		 75.32   	  -5.09		
 27.89   	 422.18		 75.30   	 -10.17		
 29.58   	 412.00		 75.26   	  -5.09		
 31.23   	 406.92		 75.24   	 -10.17		
 32.86   	 376.40		 75.20   	 -20.35		
 34.36   	 335.71		 75.12   	 -40.69		
 35.71   	 300.10		 74.95   	 -45.78		
 36.91   	 259.41		 74.77   	 -45.78		
 37.94   	 228.89		 74.59   	 -40.69		
 38.86   	 193.29		 74.42   	 -10.17		
 39.63   	 162.77		 74.38(D)	  40.69		
 40.28   	 137.33		 74.55   	 111.90		
 40.83   	 116.99		 74.99   	 218.72		
 41.30   	  96.64		 75.87   	 371.31		
 41.69   	  86.47		 77.35   	 539.16		
 42.03   	  76.30		 79.51   	 707.02		
 42.34   	  71.21		 82.34   	 824.00		
 42.62   	  71.21		 85.64   	 854.52		
 42.91   	  71.21		 89.05   	 798.57		
 43.19   	  71.21		 92.25   	 681.58		
 43.48   	  71.21		 94.97   	 513.73		
 43.76   	  76.30		 97.03   	 356.05		
 44.07   	  81.38		 98.45   	 233.98		
 44.39   	  81.38		 99.39   	 157.68		
 44.72   	  91.56		100.02   	 162.77		
 45.09   	  86.47		100.67   	 213.63		
 45.43   	 101.73		101.53   	 310.27		
 45.84   	  96.64		102.77   	 401.83		
 46.23   	 106.82		104.37   	 488.30		
 46.65   	 106.82		106.33   	 554.42		
 47.08   	 106.82		108.54   	 579.86		
 47.51   	 111.90		110.86   	 534.08		
 47.96   	 106.82		113.00   	 473.04		
 48.38   	 101.73		114.89   	 406.92		
 48.79   	 106.82		116.52   	 310.27		
 49.22   	 101.73		117.76   	 228.89		
 49.62   	 101.73		118.68   	 167.85		
 50.03   	  96.64		119.35   	 127.16		
 50.42   	  91.56		119.86   	 106.82		
 50.78   	  91.56		120.28   	 101.73		
 51.15   	  86.47		120.69   	  91.56		
 51.50   	  81.38		121.06   	  91.56		
 51.82   	  81.38		121.42   	  86.47		
 52.15   	  71.21		121.77   	  66.12		
 52.43   	  66.12		122.03   	  25.43		
 52.70   	  66.12		122.14(S)	 -15.26		
 52.96   	  55.95		122.07   	 -45.78		
 53.18   	  50.86		121.89   	 -91.56		
 53.39   	  50.86		121.53   	-111.90		
 53.59   	  40.69		121.08   	-116.99		
 53.75   	  35.61		120.61   	-116.99		
 53.90   	  35.61		120.14   	-106.82		
 54.04   	  25.43		119.71   	 -91.56		
 54.14   	  25.43		119.35   	 -91.56		
 54.24   	  25.43		118.98   	 -86.47		
 54.34   	  15.26		118.64   	 -76.30		
 54.40   	  15.26		118.33   	 -81.38		
 54.47   	  10.17		118.01   	 -96.64		
 54.51   	  10.17		117.62   	-106.82		
 54.55(S)	   0.00		117.19   	-116.99		
 54.55   	   0.00		116.72   	-127.16		
 54.55   	 -10.17		116.22   	-137.33		
 54.51   	 -20.35		115.67   	-122.07		
 54.43   	 -35.61		115.18   	-111.90		
 54.28   	 -45.78		114.73   	 -96.64		
 54.10   	 -66.12		114.34   	 -81.38		
 53.83   	 -91.56		114.02   	 -81.38		
 53.47   	-106.82		113.69   	 -81.38		
 53.04   	-137.33		113.37   	 -86.47		
 52.49   	-162.77		113.02   	 -96.64		
 51.84   	-188.20		112.63   	-111.90		
 51.09   	-208.54		112.19   	-137.33		
 50.25   	-239.06		111.64   	-157.68		
 49.30   	-274.67		111.01   	-178.03		
 48.20   	-310.27		110.29   	-193.29		
 46.96   	-330.62		109.52   	-208.54		
 45.64   	-356.05		108.69   	-218.72		
 44.21   	-376.40		107.81   	-228.89		
 42.71   	-391.66		106.90   	-228.89		
 41.14   	-406.92		105.98   	-233.98		
 39.51   	-417.09		105.05   	-239.06		
 37.84   	-422.18		104.09   	-249.24		
 36.15   	-422.18		103.09   	-254.32		
 34.47   	-422.18		102.07   	-254.32		
 32.78   	-417.09		101.06   	-249.24		
 31.11   	-406.92		100.06   	-223.80		
 29.48   	-401.83		 99.17   	-188.20		
 27.87   	-381.48		 98.41   	-142.42		
 26.35   	-371.31		 97.84   	 -91.56		
 24.86   	-361.14		 97.48   	 -61.04		
 23.42   	-340.79		 97.23   	 -40.69		
 22.05   	-325.53		 97.07   	 -40.69		
 20.75   	-310.27		 96.91   	 -50.86		
 19.51   	-289.93		 96.70   	 -71.21		
 18.35   	-274.67		 96.42   	 -96.64		
 17.25   	-254.32		 96.03   	-122.07		
 16.24   	-239.06		 95.54   	-132.25		
 15.28   	-223.80		 95.01   	-137.33		
 14.38   	-208.54		 94.47   	-122.07		
 13.55   	-193.29		 93.98   	-106.82		
 12.78   	-178.03		 93.55   	 -91.56		
 12.07   	-162.77		 93.18   	 -71.21		
 11.41   	-152.59		 92.90   	 -50.86		
 10.80   	-132.25		 92.70   	 -25.43		
 10.27   	-127.16		 92.59   	  -5.09		
  9.77   	-111.90		 92.57   	   0.00		
  9.32   	-101.73		 92.57   	   5.09		
  8.91   	 -91.56		 92.59   	   0.00		
  8.55   	 -86.47		 92.59   	  -5.09		
  8.20   	 -81.38		 92.57   	 -10.17		
  7.87   	 -71.21		 92.53   	 -10.17		
  7.59   	 -71.21		 92.49   	 -25.43		
  7.30   	 -66.12		 92.39   	 -35.61		
  7.04   	 -61.04		 92.25   	 -35.61		
  6.80   	 -55.95		 92.11   	 -20.35		
  6.57   	 -61.04		 92.02   	 -10.17		
  6.33   	 -55.95		 91.98   	  -5.09		
  6.10   	 -50.86		 91.96   	   0.00		
  5.90   	 -45.78		 91.96   	   0.00		
  5.72   	 -35.61		 91.96   	  10.17		
  5.57   	 -20.35		 92.00   	  10.17		
  5.49   	 -15.26		 92.04   	  -5.09		
  5.43   	  -5.09		 92.02   	 -10.17		
  5.41(D)	   0.00		 91.98   	 -20.35		
  5.41   	  10.17		 91.90   	 -40.69		
  5.45   	  20.35		 91.74   	 -55.95		
  5.53   	  15.26		 91.52   	 -55.95		
  5.60   	  25.43		 91.29   	 -61.04		
  5.70   	  25.43		 91.05   	 -45.78		
  5.80   	  30.52		 90.86   	 -40.69		
  5.92   	  35.61		 90.70   	 -25.43		
  6.06   	  35.61		 90.60   	 -20.35		
  6.21   	  40.69		 90.52   	 -20.35		
  6.37   	  35.61		 90.44   	 -10.17		
  6.51   	  40.69		 90.40   	 -25.43		
  6.67   	  35.61		 90.29   	 -25.43		
  6.82   	  35.61		 90.19   	 -35.61		
  6.96   	  30.52		 90.05   	 -50.86		
  7.08   	  30.52		 89.85   	 -66.12		
  7.20   	  25.43		 89.58   	 -66.12		
  7.30   	  20.35		 89.32   	 -61.04		
  7.39   	  15.26		 89.07   	 -55.95		
  7.45   	  20.35		 88.85   	 -40.69		
  7.53   	  10.17		 88.69   	 -30.52		
  7.57   	  15.26		 88.57   	 -30.52		
  7.63   	  10.17		 88.44   	 -30.52		
  7.67   	  10.17		 88.32   	 -35.61		
  7.71   	  15.26		 88.18   	 -40.69		
  7.77   	  10.17		 88.02   	 -40.69		
  7.81   	  10.17		 87.85   	 -50.86		
  7.85   	  10.17		 87.65   	 -50.86		
  7.89   	  15.26		 87.45   	 -55.95		
  7.96   	   5.09		 87.22   	 -55.95		
  7.98   	  10.17		 87.00   	 -55.95		
  8.02   	  10.17		 86.77   	 -50.86		
  8.06   	   5.09		 86.57   	 -40.69		
  8.08   	  10.17		 86.41   	 -25.43		
  8.12   	  10.17		 86.31   	 -20.35		
  8.16   	   5.09		 86.23   	 -15.26		
  8.18   	  10.17		 86.16   	 -20.35		
  8.22   	   5.09		 86.08   	 -30.52		
  8.24   	   5.09		 85.96   	 -40.69		
  8.26   	   0.00		 85.80   	 -40.69		
  8.26   	   5.09		 85.64   	 -55.95		
  8.28   	   0.00		 85.41   	 -66.12		
  8.28   	   5.09		 85.15   	 -61.04		
  8.30   	   5.09		 84.90   	 -55.95		
  8.32   	   5.09		 84.68   	 -45.78		
  8.34   	   5.09		 84.50   	 -35.61		
  8.36   	   5.09		 84.35   	 -20.35		
  8.38   	   5.09		 84.27   	 -25.43		
  8.40   	   0.00		 84.17   	 -20.35		
  8.40   	   5.09		 84.09   	 -15.26		
  8.42   	   0.00		 84.03   	 -25.43		
  8.42   	   0.00		 83.93   	 -35.61		
  8.42   	   0.00		 83.78   	 -40.69		
  8.42   	  -5.09		 83.62   	 -45.78		
  8.40   	   0.00		 83.44   	 -50.86		
  8.40(E)	   5.09		 83.23   	 -55.95		
  8.42   	   5.09		 83.01   	 -55.95		
  8.44   	  10.17		 82.79   	 -50.86		
  8.48   	  15.26		 82.58   	 -35.61		
  8.55   	  20.35		 82.44   	 -30.52		
  8.63   	  20.35		 82.32   	 -25.43		
  8.71   	  25.43		 82.22   	 -15.26		
  8.81   	  30.52		 82.16   	 -15.26		
  8.93   	  30.52		 82.10   	 -20.35		
  9.05   	  25.43		 82.01   	 -30.52		
  9.16   	  30.52		 81.89   	 -30.52		
  9.28   	  30.52		 81.77   	 -30.52		
  9.40   	  30.52		 81.65   	 -30.52		
  9.52   	  25.43		 81.53   	 -35.61		
  9.62   	  25.43		 81.38   	 -66.12		
  9.73   	  25.43		 81.12   	 -30.52		
  9.83   	  20.35		 81.00   	 -20.35		
  9.91   	  15.26		 80.92   	  -5.09		
  9.97   	  20.35		 80.89   	   0.00		
 10.05   	  15.26		 80.89   	   5.09		
 10.11   	  10.17		 80.92   	   0.00		
 10.15   	  15.26		 80.92   	  -5.09		
 10.21   	  10.17		 80.89   	 -15.26		
 10.25   	  10.17		 80.83   	 -25.43		
 10.29   	  10.17		 80.73   	 -35.61		
 10.34   	   5.09		 80.59   	 -50.86		
 10.36   	  10.17		 80.39   	 -45.78		
 10.40   	  10.17		 80.20   	 -50.86		
 10.44   	  10.17		 80.00   	 -45.78		
 10.48   	  10.17		 79.82   	 -35.61		
 10.52   	  20.35		 79.67   	 -25.43		
 10.60   	  35.61		 79.57   	 -20.35		
 10.74   	  40.69		 79.49   	 -10.17		
 10.91   	  55.95		 79.45   	 -15.26		
 11.13   	  66.12		 79.39   	 -15.26		
 11.39   	  81.38		 79.33   	 -20.35		
 11.72   	  96.64		 79.25   	 -30.52		
 12.11   	 116.99		 79.12   	 -40.69		
 12.57   	 137.33		 78.96   	 -50.86		
 13.12   	 203.46		 78.76   	-106.82		
 13.94   	 223.80		 78.33   	 -55.95		
 14.83   	 244.15		 78.11   	 -50.86		
 15.81   	 259.41		 77.90   	 -40.69		
 16.85   	 284.84		 77.74   	 -35.61		
 17.99   	 305.19		 77.60   	 -35.61		
 19.21   	 325.53		 77.46   	 -30.52		
 20.51   	 356.05		 77.33   	 -35.61		
 21.93   	 376.40		 77.19   	 -35.61		
 23.44   	 401.83		 77.05   	 -35.61		
 25.05   	 412.00		 76.91   	 -30.52		
 26.69   	 412.00		 76.79   	 -25.43		
 28.34   	 422.18		 76.68   	 -25.43		
 30.03   	 417.09		 76.58   	 -20.35		
 31.70   	 412.00		 76.50   	 -25.43		
 33.35   	 386.57		 76.40   	 -25.43		
 34.89   	 350.97		 76.30   	 -30.52		
 36.30   	 315.36		 76.17   	 -40.69		
 37.56   	 279.75		 76.01   	 -45.78		
 38.68   	 249.24		 75.83   	 -45.78		
 39.67   	 208.54		 75.65   	 -45.78		
 40.51   	 172.94		 75.46   	 -30.52		
 41.20   	 152.59		 75.34   	   5.09		
 41.81   	  N/A		 75.36   	  N/A		
