WITTCASE NUMBER: HA002118
SAMPLE NUMBER:   17
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  MPA     	  MPA'		  FA     	  FA'		
  9.75   	   5.09		 43.99   	 -30.52		
  9.77   	   5.09		 43.87   	 -30.52		
  9.79   	   5.09		 43.74   	 -30.52		
  9.81   	   0.00		 43.62   	 -30.52		
  9.81   	   0.00		 43.50   	 -35.61		
  9.81   	  -5.09		 43.36   	 -35.61		
  9.79   	  -5.09		 43.21   	 -45.78		
  9.77   	 -15.26		 43.03   	 -35.61		
  9.70   	 -10.17		 42.89   	 -35.61		
  9.66   	 -10.17		 42.75   	 -30.52		
  9.62   	 -10.17		 42.62   	 -30.52		
  9.58   	 -15.26		 42.50   	 -25.43		
  9.52   	 -15.26		 42.40   	 -25.43		
  9.46   	 -10.17		 42.30   	 -25.43		
  9.42   	  -5.09		 42.20   	 -30.52		
  9.40   	  -5.09		 42.08   	 -30.52		
  9.38(D)	   0.00		 41.95   	 -30.52		
  9.38   	   0.00		 41.83   	 -35.61		
  9.38   	   0.00		 41.69   	 -25.43		
  9.38   	   5.09		 41.59   	 -25.43		
  9.40   	  10.17		 41.49   	 -25.43		
  9.44   	  10.17		 41.38   	 -20.35		
  9.48   	  20.35		 41.30   	 -20.35		
  9.56   	  40.69		 41.22   	 -25.43		
  9.73   	  61.04		 41.12   	 -20.35		
  9.97   	 106.82		 41.04   	 -25.43		
 10.40   	 142.42		 40.94   	 -25.43		
 10.97   	 132.25		 40.83   	 -20.35		
 11.50   	  50.86		 40.75   	 -20.35		
 11.70   	   0.00		 40.67   	 -15.26		
 11.70   	  30.52		 40.61   	 -15.26		
 11.82   	  55.95		 40.55   	 -25.43		
 12.04   	  81.38		 40.45   	 -20.35		
 12.37   	 137.33		 40.37   	 -25.43		
 12.92   	 188.20		 40.26   	 -25.43		
 13.67   	 198.37		 40.16   	 -25.43		
 14.47   	 198.37		 40.06   	 -20.35		
 15.26   	 218.72		 39.98   	 -25.43		
 16.13   	 259.41		 39.88   	 -30.52		
 17.17   	 279.75		 39.76   	 -25.43		
 18.29   	 284.84		 39.65   	 -30.52		
 19.43   	 244.15		 39.53   	 -20.35		
 20.41   	 157.68		 39.45   	 -20.35		
 21.04   	  45.78		 39.37   	 -20.35		
 21.22   	  20.35		 39.29   	 -15.26		
 21.30   	  66.12		 39.23   	 -15.26		
 21.57   	  66.12		 39.17   	 -10.17		
 21.83   	  30.52		 39.12   	  -5.09		
 21.95   	  25.43		 39.10(D)	   5.09		
 22.05   	  50.86		 39.12   	  15.26		
 22.26   	  61.04		 39.19   	  40.69		
 22.50   	  55.95		 39.35   	  71.21		
 22.73   	  66.12		 39.63   	 106.82		
 22.99   	  81.38		 40.06   	 147.51		
 23.32   	  86.47		 40.65   	 193.29		
 23.66   	  96.64		 41.42   	 233.98		
 24.05   	  91.56		 42.36   	 259.41		
 24.41   	  91.56		 43.40   	 274.67		
 24.78   	  96.64		 44.50   	 284.84		
 25.17   	  91.56		 45.64   	 284.84		
 25.53   	  81.38		 46.77   	 274.67		
 25.86   	  81.38		 47.87   	 274.67		
 26.19   	  71.21		 48.97   	 269.58		
 26.47   	  66.12		 50.05   	 279.75		
 26.73   	  50.86		 51.17   	 284.84		
 26.94   	  40.69		 52.31   	 305.19		
 27.10   	  35.61		 53.53   	 315.36		
 27.24   	  30.52		 54.79   	 320.45		
 27.37   	  25.43		 56.07   	 330.62		
 27.47   	  25.43		 57.40   	 330.62		
 27.57   	  20.35		 58.72   	 335.71		
 27.65   	  15.26		 60.06   	 335.71		
 27.71   	  15.26		 61.40   	 330.62		
 27.77   	  15.26		 62.73   	 330.62		
 27.83   	  15.26		 64.05   	 325.53		
 27.89   	  15.26		 65.35   	 310.27		
 27.96   	  10.17		 66.59   	 300.10		
 28.00   	  10.17		 67.79   	 279.75		
 28.04   	  10.17		 68.91   	 269.58		
 28.08   	   5.09		 69.99   	 244.15		
 28.10   	   5.09		 70.97   	 233.98		
 28.12(S)	   0.00		 71.90   	 213.63		
 28.12   	   0.00		 72.76   	 198.37		
 28.12   	  -5.09		 73.55   	 183.11		
 28.10   	  -5.09		 74.28   	 172.94		
 28.08   	 -10.17		 74.97   	 157.68		
 28.04   	 -20.35		 75.60   	 147.51		
 27.96   	 -20.35		 76.20   	 132.25		
 27.87   	 -30.52		 76.72   	 111.90		
 27.75   	 -40.69		 77.17   	  86.47		
 27.59   	 -45.78		 77.52   	  71.21		
 27.41   	 -45.78		 77.80   	  50.86		
 27.22   	 -35.61		 78.01   	  40.69		
 27.08   	 -40.69		 78.17   	  25.43		
 26.92   	 -40.69		 78.27   	  10.17		
 26.75   	 -40.69		 78.31(S)	 -10.17		
 26.59   	 -35.61		 78.27   	 -25.43		
 26.45   	 -25.43		 78.17   	 -35.61		
 26.35   	 -15.26		 78.03   	 -45.78		
 26.29   	 -20.35		 77.84   	 -45.78		
 26.21   	 -25.43		 77.66   	 -45.78		
 26.10   	 -35.61		 77.48   	 -61.04		
 25.96   	 -45.78		 77.23   	 -66.12		
 25.78   	 -50.86		 76.97   	 -81.38		
 25.57   	 -61.04		 76.64   	 -86.47		
 25.33   	 -61.04		 76.30   	 -86.47		
 25.09   	 -66.12		 75.95   	 -91.56		
 24.82   	 -71.21		 75.58   	 -91.56		
 24.54   	 -86.47		 75.22   	 -91.56		
 24.19   	-101.73		 74.85   	 -86.47		
 23.78   	-116.99		 74.51   	 -91.56		
 23.32   	-127.16		 74.14   	 -96.64		
 22.81   	-142.42		 73.75   	-101.73		
 22.24   	-167.85		 73.35   	-106.82		
 21.57   	-162.77		 72.92   	-116.99		
 20.92   	-122.07		 72.45   	-122.07		
 20.43   	-111.90		 71.96   	-137.33		
 19.98   	 -96.64		 71.41   	-137.33		
 19.59   	 -66.12		 70.86   	-147.51		
 19.33   	 -45.78		 70.27   	-152.59		
 19.15   	 -45.78		 69.66   	-162.77		
 18.96   	 -50.86		 69.01   	-162.77		
 18.76   	 -40.69		 68.36   	-172.94		
 18.60   	 -35.61		 67.67   	-178.03		
 18.45   	 -30.52		 66.96   	-183.11		
 18.33   	 -30.52		 66.23   	-178.03		
 18.21   	 -20.35		 65.51   	-172.94		
 18.13   	 -15.26		 64.82   	-167.85		
 18.07   	  -5.09		 64.15   	-147.51		
 18.05   	  15.26		 63.56   	-132.25		
 18.11   	  20.35		 63.03   	-116.99		
 18.19   	  35.61		 62.56   	-101.73		
 18.33   	  45.78		 62.16   	 -96.64		
 18.51   	  50.86		 61.77   	-101.73		
 18.72   	  50.86		 61.36   	-106.82		
 18.92   	  40.69		 60.94   	-106.82		
 19.08   	  25.43		 60.51   	-111.90		
 19.19   	   5.09		 60.06   	-116.99		
 19.21   	 -20.35		 59.59   	-106.82		
 19.13   	 -35.61		 59.17   	-101.73		
 18.98   	 -50.86		 58.76   	 -86.47		
 18.78   	 -66.12		 58.41   	 -81.38		
 18.51   	 -81.38		 58.09   	 -76.30		
 18.19   	 -91.56		 57.78   	 -71.21		
 17.82   	 -86.47		 57.50   	 -66.12		
 17.48   	 -91.56		 57.23   	 -66.12		
 17.11   	 -86.47		 56.97   	 -66.12		
 16.76   	 -86.47		 56.70   	 -55.95		
 16.42   	 -71.21		 56.48   	 -55.95		
 16.13   	 -61.04		 56.26   	 -50.86		
 15.89   	 -55.95		 56.05   	 -55.95		
 15.67   	 -45.78		 55.83   	 -50.86		
 15.48   	 -40.69		 55.63   	 -55.95		
 15.32   	 -35.61		 55.40   	 -50.86		
 15.18   	 -30.52		 55.20   	 -50.86		
 15.06   	 -25.43		 54.99   	 -55.95		
 14.95   	 -20.35		 54.77   	 -50.86		
 14.87   	 -25.43		 54.57   	 -55.95		
 14.77   	 -20.35		 54.34   	 -55.95		
 14.69   	 -25.43		 54.12   	 -55.95		
 14.59   	 -30.52		 53.90   	 -55.95		
 14.47   	 -25.43		 53.67   	 -50.86		
 14.36   	 -25.43		 53.47   	 -55.95		
 14.26   	 -15.26		 53.24   	 -50.86		
 14.20   	 -25.43		 53.04   	 -50.86		
 14.10   	 -25.43		 52.84   	 -45.78		
 14.00   	 -30.52		 52.65   	 -45.78		
 13.88   	 -35.61		 52.47   	 -50.86		
 13.73   	 -40.69		 52.27   	 -50.86		
 13.57   	 -40.69		 52.06   	 -50.86		
 13.41   	 -40.69		 51.86   	 -50.86		
 13.25   	 -45.78		 51.66   	 -50.86		
 13.06   	 -40.69		 51.45   	 -55.95		
 12.90   	 -35.61		 51.23   	 -55.95		
 12.76   	 -30.52		 51.01   	 -55.95		
 12.63   	 -30.52		 50.78   	 -55.95		
 12.51   	 -25.43		 50.56   	 -50.86		
 12.41   	 -25.43		 50.36   	 -50.86		
 12.31   	 -20.35		 50.15   	 -45.78		
 12.23   	 -25.43		 49.97   	 -45.78		
 12.13   	 -20.35		 49.79   	 -40.69		
 12.04   	 -20.35		 49.62   	 -40.69		
 11.96   	 -20.35		 49.46   	 -40.69		
 11.88   	 -25.43		 49.30   	 -40.69		
 11.78   	 -45.78		 49.14   	 -40.69		
 11.60   	 -45.78		 48.97   	 -40.69		
 11.41   	 -40.69		 48.81   	 -45.78		
 11.25   	 -35.61		 48.63   	 -45.78		
 11.11   	 -40.69		 48.44   	 -50.86		
 10.95   	 -30.52		 48.24   	 -45.78		
 10.82   	 -25.43		 48.06   	 -45.78		
 10.72   	 -20.35		 47.87   	 -45.78		
 10.64   	 -15.26		 47.69   	 -40.69		
 10.58   	 -15.26		 47.53   	 -45.78		
 10.52   	  -5.09		 47.34   	 -40.69		
 10.50   	  -5.09		 47.18   	 -45.78		
 10.48   	   0.00		 47.00   	 -45.78		
 10.48   	  -5.09		 46.82   	 -45.78		
 10.46   	   0.00		 46.63   	 -40.69		
 10.46   	  -5.09		 46.47   	 -40.69		
 10.44   	  -5.09		 46.31   	 -30.52		
 10.42   	  -5.09		 46.18   	 -30.52		
 10.40   	  -5.09		 46.06   	 -35.61		
 10.38   	 -10.17		 45.92   	 -35.61		
 10.34   	 -10.17		 45.78   	 -35.61		
 10.29   	 -10.17		 45.64   	 -40.69		
 10.25   	 -15.26		 45.47   	 -45.78		
 10.19   	 -15.26		 45.29   	 -40.69		
 10.13   	 -15.26		 45.13   	 -40.69		
 10.07   	 -20.35		 44.96   	 -40.69		
  9.99   	 -15.26		 44.80   	 -40.69		
  9.93   	 -20.35		 44.64   	 -40.69		
  9.85   	 -15.26		 44.48   	 -35.61		
  9.79   	 -15.26		 44.33   	 -35.61		
  9.73   	 -10.17		 44.19   	 -30.52		
  9.68   	 -10.17		 44.07   	 -20.35		
  9.64   	   0.00		 43.99   	 -25.43		
  9.64   	   0.00		 43.89   	 -20.35		
  9.64   	  10.17		 43.80   	 -20.35		
  9.68   	   5.09		 43.72   	 -25.43		
  9.70   	  10.17		 43.62   	 -25.43		
  9.75   	  10.17		 43.52   	 -35.61		
  9.79   	  10.17		 43.38   	 -35.61		
  9.83   	   5.09		 43.23   	 -35.61		
  9.85   	   0.00		 43.09   	 -40.69		
  9.85   	   0.00		 42.93   	 -35.61		
  9.85   	  -5.09		 42.79   	 -35.61		
  9.83   	  -5.09		 42.64   	 -30.52		
  9.81   	  -5.09		 42.52   	 -25.43		
  9.79   	 -10.17		 42.42   	 -30.52		
  9.75   	 -10.17		 42.30   	 -30.52		
  9.70   	 -15.26		 42.18   	 -25.43		
  9.64   	 -10.17		 42.08   	 -30.52		
  9.60   	 -10.17		 41.95   	 -30.52		
  9.56   	 -10.17		 41.83   	 -25.43		
  9.52   	 -10.17		 41.73   	 -25.43		
  9.48   	 -10.17		 41.63   	 -20.35		
  9.44   	 -10.17		 41.55   	 -25.43		
  9.40(D)	   0.00		 41.44   	 -30.52		
  9.40   	   0.00		 41.32   	 -30.52		
  9.40   	   0.00		 41.20   	 -35.61		
  9.40   	  10.17		 41.06   	 -35.61		
  9.44   	  20.35		 40.92   	 -30.52		
  9.52   	  30.52		 40.79   	 -30.52		
  9.64   	  66.12		 40.67   	 -25.43		
  9.91   	 101.73		 40.57   	 -25.43		
 10.32   	 142.42		 40.47   	 -20.35		
 10.89   	 132.25		 40.39   	 -15.26		
 11.41   	  55.95		 40.33   	 -15.26		
 11.64   	   5.09		 40.26   	 -15.26		
 11.66   	  30.52		 40.20   	 -20.35		
 11.78   	  61.04		 40.12   	 -20.35		
 12.02   	  91.56		 40.04   	 -20.35		
 12.39   	 142.42		 39.96   	 -20.35		
 12.96   	 188.20		 39.88   	 -25.43		
 13.71   	 208.54		 39.78   	 -20.35		
 14.55   	 203.46		 39.69   	 -20.35		
 15.36   	 213.63		 39.61   	 -20.35		
 16.22   	 239.06		 39.53   	 -20.35		
 17.17   	 259.41		 39.45   	 -25.43		
 18.21   	 269.58		 39.35   	 -20.35		
 19.29   	 259.41		 39.27   	 -25.43		
 20.33   	 208.54		 39.17   	 -30.52		
 21.16   	 106.82		 39.04   	 -25.43		
 21.59   	   5.09		 38.94   	 -20.35		
 21.61   	  15.26		 38.86   	 -15.26		
 21.67   	  55.95		 38.80   	  -5.09		
 21.89   	  45.78		 38.78(D)	   0.00		
 22.08   	  10.17		 38.78   	  15.26		
 22.12   	  25.43		 38.84   	  30.52		
 22.22   	  50.86		 38.96   	  55.95		
 22.42   	  55.95		 39.19   	  91.56		
 22.64   	  55.95		 39.55   	 127.16		
 22.87   	  76.30		 40.06   	 167.85		
 23.17   	  91.56		 40.73   	 213.63		
 23.54   	 101.73		 41.59   	 239.06		
 23.95   	 101.73		 42.54   	 259.41		
 24.35   	 106.82		 43.58   	 274.67		
 24.78   	 101.73		 44.68   	 274.67		
 25.19   	 106.82		 45.78   	 269.58		
 25.62   	  96.64		 46.86   	 269.58		
 26.00   	  81.38		 47.93   	 264.50		
 26.33   	  76.30		 48.99   	 269.58		
 26.63   	  61.04		 50.07   	 279.75		
 26.88   	  50.86		 51.19   	 295.01		
 27.08   	  35.61		 52.37   	 310.27		
 27.22   	  35.61		 53.61   	 325.53		
 27.37   	  25.43		 54.91   	 325.53		
 27.47   	  20.35		 56.22   	 330.62		
 27.55   	  15.26		 57.54   	 335.71		
 27.61   	  15.26		 58.88   	 340.79		
 27.67   	  10.17		 60.24   	 335.71		
 27.71   	  10.17		 61.59   	 335.71		
 27.75   	  10.17		 62.93   	 330.62		
 27.79   	  15.26		 64.25   	 320.45		
 27.85   	   5.09		 65.53   	 305.19		
 27.87   	   0.00		 66.75   	 284.84		
 27.87   	   5.09		 67.89   	 274.67		
 27.89   	   5.09		 68.99   	 259.41		
 27.91   	   0.00		 70.03   	 249.24		
 27.91   	   0.00		 71.03   	 239.06		
 27.91   	   5.09		 71.98   	 223.80		
 27.93   	   5.09		 72.88   	 213.63		
 27.96(S)	   0.00		 73.73   	 193.29		
 27.96   	  -5.09		 74.51   	 183.11		
 27.93   	   0.00		 75.24   	 157.68		
 27.93   	   0.00		 75.87   	 142.42		
 27.93   	 -15.26		 76.44   	 116.99		
 27.87   	 -20.35		 76.91   	  96.64		
 27.79   	 -30.52		 77.29   	  76.30		
 27.67   	 -30.52		 77.60   	  71.21		
 27.55   	 -35.61		 77.88   	  55.95		
 27.41   	 -35.61		 78.11   	  50.86		
 27.26   	 -40.69		 78.31   	  30.52		
 27.10   	 -35.61		 78.43   	  10.17		
 26.96   	 -35.61		 78.47(S)	 -10.17		
 26.82   	 -25.43		 78.43   	 -30.52		
 26.71   	 -20.35		 78.31   	 -35.61		
 26.63   	 -15.26		 78.17   	 -45.78		
 26.57   	 -30.52		 77.99   	 -45.78		
 26.45   	 -40.69		 77.80   	 -45.78		
 26.29   	 -45.78		 77.62   	 -55.95		
 26.10   	 -50.86		 77.40   	 -61.04		
 25.90   	 -61.04		 77.15   	 -71.21		
 25.66   	 -71.21		 76.87   	 -81.38		
 25.37   	 -71.21		 76.54   	 -86.47		
 25.09   	 -81.38		 76.20   	 -96.64		
 24.76   	 -86.47		 75.81   	-101.73		
 24.41   	 -96.64		 75.40   	-101.73		
 24.03   	-106.82		 74.99   	-106.82		
 23.60   	-122.07		 74.57   	-106.82		
 23.11   	-132.25		 74.14   	-106.82		
 22.58   	-147.51		 73.71   	-111.90		
 21.99   	-167.85		 73.27   	-111.90		
 21.32   	-157.68		 72.82   	-111.90		
 20.69   	-122.07		 72.37   	-116.99		
 20.20   	-101.73		 71.90   	-116.99		
 19.80   	 -86.47		 71.43   	-127.16		
 19.45   	 -55.95		 70.93   	-137.33		
 19.23   	 -45.78		 70.38   	-142.42		
 19.04   	 -40.69		 69.81   	-152.59		
 18.88   	 -40.69		 69.20   	-157.68		
 18.72   	 -30.52		 68.57   	-167.85		
 18.60   	 -20.35		 67.89   	-178.03		
 18.51   	 -15.26		 67.18   	-178.03		
 18.45   	 -10.17		 66.47   	-183.11		
 18.41   	 -10.17		 65.74   	-178.03		
 18.37   	  -5.09		 65.03   	-167.85		
 18.35   	   5.09		 64.35   	-147.51		
 18.37   	  10.17		 63.76   	-137.33		
 18.41   	  20.35		 63.21   	-116.99		
 18.49   	  30.52		 62.75   	-106.82		
 18.62   	  35.61		 62.32   	-106.82		
 18.76   	  35.61		 61.89   	-101.73		
 18.90   	  40.69		 61.49   	-111.90		
 19.06   	  25.43		 61.04   	-111.90		
 19.17   	  10.17		 60.59   	-111.90		
 19.21   	  -5.09		 60.14   	-106.82		
 19.19   	 -25.43		 59.71   	-106.82		
 19.08   	 -40.69		 59.29   	-101.73		
 18.92   	 -55.95		 58.88   	 -96.64		
 18.70   	 -71.21		 58.49   	 -86.47		
 18.41   	 -81.38		 58.15   	 -81.38		
 18.09   	 -86.47		 57.82   	 -81.38		
 17.74   	 -91.56		 57.50   	 -76.30		
 17.38   	 -81.38		 57.19   	 -71.21		
 17.05   	 -76.30		 56.91   	 -66.12		
 16.74   	 -76.30		 56.64   	 -66.12		
 16.44   	 -66.12		 56.38   	 -55.95		
 16.17   	 -55.95		 56.15   	 -55.95		
 15.95   	 -50.86		 55.93   	 -50.86		
 15.75   	 -40.69		 55.73   	 -50.86		
 15.58   	 -40.69		 55.52   	 -50.86		
 15.42   	 -25.43		 55.32   	 -50.86		
 15.32   	 -30.52		 55.12   	 -50.86		
 15.20   	 -35.61		 54.91   	 -50.86		
 15.06   	 -35.61		 54.71   	 -55.95		
 14.91   	 -30.52		 54.49   	 -55.95		
 14.79   	 -25.43		 54.26   	 -55.95		
 14.69   	 -30.52		 54.04   	 -55.95		
 14.57   	 -30.52		 53.81   	 -50.86		
 14.45   	 -25.43		 53.61   	 -50.86		
 14.34   	 -15.26		 53.41   	 -50.86		
 14.28   	 -15.26		 53.20   	 -50.86		
 14.22   	 -20.35		 53.00   	 -50.86		
 14.14   	 -20.35		 52.80   	 -50.86		
 14.06   	 -30.52		 52.59   	 -50.86		
 13.94   	 -35.61		 52.39   	 -50.86		
 13.79   	 -35.61		 52.19   	 -45.78		
 13.65   	 -35.61		 52.00   	 -45.78		
 13.51   	 -30.52		 51.82   	 -45.78		
 13.39   	 -30.52		 51.64   	 -45.78		
 13.27   	 -30.52		 51.45   	 -50.86		
 13.14   	 -30.52		 51.25   	 -45.78		
 13.02   	 -25.43		 51.07   	 -45.78		
 12.92   	 -25.43		 50.88   	 -50.86		
 12.82   	 -30.52		 50.68   	 -45.78		
 12.70   	 -30.52		 50.50   	 -45.78		
 12.57   	 -35.61		 50.32   	 -45.78		
 12.43   	 -35.61		 50.13   	 -45.78		
 12.29   	 -40.69		 49.95   	 -45.78		
 12.13   	 -50.86		 49.77   	 -50.86		
 11.92   	 -61.04		 49.56   	 -55.95		
 11.68   	 -61.04		 49.34   	 -55.95		
 11.43   	 -50.86		 49.11   	 -50.86		
 11.23   	 -40.69		 48.91   	 -50.86		
 11.07   	 -40.69		 48.71   	 -50.86		
 10.91   	 -35.61		 48.50   	 -50.86		
 10.76   	 -25.43		 48.30   	 -45.78		
 10.66   	 -15.26		 48.12   	 -40.69		
 10.60   	 -10.17		 47.96   	 -45.78		
 10.56   	 -10.17		 47.77   	 -40.69		
 10.52   	   0.00		 47.61   	 -45.78		
 10.52   	   0.00		 47.43   	 -40.69		
 10.52   	   0.00		 47.26   	 -35.61		
 10.52   	   0.00		 47.12   	 -40.69		
 10.52   	   0.00		 46.96   	 -30.52		
 10.52   	  -5.09		 46.84   	 -35.61		
 10.50   	  -5.09		 46.69   	 -40.69		
 10.48   	  -5.09		 46.53   	 -40.69		
 10.46   	 -10.17		 46.37   	 -40.69		
 10.42   	 -15.26		 46.21   	 -40.69		
 10.36   	 -10.17		 46.04   	 -45.78		
 10.32   	 -15.26		 45.86   	 -40.69		
 10.25   	 -15.26		 45.70   	 -45.78		
 10.19   	 -15.26		 45.51   	 -40.69		
 10.13   	 -15.26		 45.35   	 -40.69		
 10.07   	 -15.26		 45.19   	 -40.69		
 10.01   	 -15.26		 45.03   	 -35.61		
  9.95   	 -15.26		 44.88   	 -35.61		
  9.89   	 -15.26		 44.74   	 -30.52		
  9.83   	 -10.17		 44.62   	 -30.52		
  9.79   	 -10.17		 44.50   	 -30.52		
  9.75   	 -10.17		 44.37   	 -25.43		
  9.70   	  -5.09		 44.27   	 -30.52		
  9.68   	   0.00		 44.15   	 -25.43		
  9.68   	   5.09		 44.05   	 -30.52		
  9.70   	   5.09		 43.93   	 -30.52		
  9.73   	  10.17		 43.80   	 -30.52		
  9.77   	  10.17		 43.68   	 -40.69		
  9.81   	   5.09		 43.52   	 -30.52		
  9.83   	  10.17		 43.40   	 -35.61		
  9.87   	   5.09		 43.26   	 -35.61		
  9.89   	   0.00		 43.11   	 -30.52		
  9.89   	   0.00		 42.99   	 -25.43		
  9.89   	 -10.17		 42.89   	 -30.52		
  9.85   	  -5.09		 42.77   	 -30.52		
  9.83   	 -10.17		 42.64   	 -25.43		
  9.79   	 -10.17		 42.54   	 -35.61		
  9.75   	 -10.17		 42.40   	 -30.52		
  9.70   	 -10.17		 42.28   	 -35.61		
  9.66   	 -10.17		 42.14   	 -30.52		
  9.62   	  -5.09		 42.01   	 -30.52		
  9.60   	 -10.17		 41.89   	 -30.52		
  9.56   	  -5.09		 41.77   	 -30.52		
  9.54   	  -5.09		 41.65   	 -25.43		
  9.52(D)	   0.00		 41.55   	 -25.43		
  9.52   	   0.00		 41.44   	 -30.52		
  9.52   	   5.09		 41.32   	 -30.52		
  9.54   	   5.09		 41.20   	 -25.43		
  9.56   	   5.09		 41.10   	 -30.52		
  9.58   	  20.35		 40.98   	 -25.43		
  9.66   	  35.61		 40.87   	 -25.43		
  9.81   	  61.04		 40.77   	 -15.26		
 10.05   	 101.73		 40.71   	 -20.35		
 10.46   	 137.33		 40.63   	 -15.26		
 11.01   	 122.07		 40.57   	 -15.26		
 11.50   	  50.86		 40.51   	 -20.35		
 11.70   	   0.00		 40.43   	 -20.35		
 11.70   	  25.43		 40.35   	 -20.35		
 11.80   	  61.04		 40.26   	 -30.52		
 12.04   	  71.21		 40.14   	 -30.52		
 12.33   	 122.07		 40.02   	 -25.43		
 12.82   	 183.11		 39.92   	 -25.43		
 13.55   	 198.37		 39.82   	 -25.43		
 14.34   	 193.29		 39.72   	 -25.43		
 15.12   	 213.63		 39.61   	 -20.35		
 15.97   	 239.06		 39.53   	 -15.26		
 16.93   	 264.50		 39.47   	 -20.35		
 17.99   	 274.67		 39.39   	 -15.26		
 19.08   	 274.67		 39.33   	 -20.35		
 20.18   	 223.80		 39.25   	 -20.35		
 21.08   	 127.16		 39.17   	 -20.35		
 21.59   	  25.43		 39.08   	 -20.35		
 21.69   	  15.26		 39.00   	 -15.26		
 21.75   	  66.12		 38.94   	 -15.26		
 22.01   	  50.86		 38.88   	  -5.09		
 22.22   	  15.26		 38.86(D)	  10.17		
 22.28   	  25.43		 38.90   	  25.43		
 22.38   	  45.78		 39.00   	  45.78		
 22.56   	  55.95		 39.19   	  81.38		
 22.79   	  61.04		 39.51   	 122.07		
 23.03   	  76.30		 40.00   	 162.77		
 23.34   	  91.56		 40.65   	 203.46		
 23.70   	 101.73		 41.46   	 239.06		
 24.11   	 101.73		 42.42   	 264.50		
 24.52   	 101.73		 43.48   	 274.67		
 24.92   	 106.82		 44.58   	 279.75		
 25.35   	 101.73		 45.70   	 279.75		
 25.76   	  96.64		 46.82   	 274.67		
 26.14   	  86.47		 47.91   	 274.67		
 26.49   	  71.21		 49.01   	 274.67		
 26.78   	  66.12		 50.11   	 284.84		
 27.04   	  55.95		 51.25   	 289.93		
 27.26   	  45.78		 52.41   	 305.19		
 27.45   	  35.61		 53.63   	 315.36		
 27.59   	  30.52		 54.89   	 330.62		
 27.71   	  25.43		 56.22   	 340.79		
 27.81   	  20.35		 57.58   	 345.88		
 27.89   	  25.43		 58.96   	 350.97		
 28.00   	  20.35		 60.37   	 345.88		
 28.08   	  30.52		 61.75   	 345.88		
 28.20   	  20.35		 63.13   	 330.62		
 28.28   	  20.35		 64.46   	 325.53		
 28.36   	  20.35		 65.76   	 310.27		
 28.44   	  15.26		 67.00   	 289.93		
 28.50   	  15.26		 68.16   	 279.75		
 28.57   	   5.09		 69.28   	 254.32		
 28.59   	   5.09		 70.29   	 244.15		
 28.61(S)	   0.00		 71.27   	 228.89		
 28.61   	  -5.09		 72.19   	 218.72		
 28.59   	  -5.09		 73.06   	 208.54		
 28.57   	  -5.09		 73.90   	 198.37		
 28.55   	  -5.09		 74.69   	 183.11		
 28.52   	 -15.26		 75.42   	 162.77		
 28.46   	 -20.35		 76.07   	 147.51		
 28.38   	 -20.35		 76.66   	 127.16		
 28.30   	 -20.35		 77.17   	 106.82		
 28.22   	 -30.52		 77.60   	  91.56		
 28.10   	 -25.43		 77.97   	  71.21		
 28.00   	 -25.43		 78.25   	  66.12		
 27.89   	 -30.52		 78.51   	  40.69		
 27.77   	 -35.61		 78.68   	  15.26		
 27.63   	 -35.61		 78.74   	  -5.09		
 27.49   	 -25.43		 78.72   	 -25.43		
 27.39   	 -15.26		 78.62   	 -40.69		
 27.32   	 -10.17		 78.45   	 -45.78		
 27.28   	 -25.43		 78.27   	 -40.69		
 27.18   	 -25.43		 78.11   	 -30.52		
 27.08   	 -30.52		 77.99   	 -40.69		
 26.96   	 -35.61		 77.82   	 -40.69		
 26.82   	 -45.78		 77.66   	 -55.95		
 26.63   	 -50.86		 77.44   	 -66.12		
 26.43   	 -61.04		 77.17   	 -76.30		
 26.19   	 -66.12		 76.87   	 -91.56		
 25.92   	 -76.30		 76.50   	 -91.56		
 25.62   	 -86.47		 76.13   	-101.73		
 25.27   	 -91.56		 75.73   	-101.73		
 24.90   	-101.73		 75.32   	 -96.64		
 24.50   	-116.99		 74.93   	 -96.64		
 24.03   	-127.16		 74.55   	 -96.64		
 23.52   	-152.59		 74.16   	-101.73		
 22.91   	-178.03		 73.75   	 -96.64		
 22.20   	-162.77		 73.37   	-106.82		
 21.55   	-122.07		 72.94   	-116.99		
 21.06   	-101.73		 72.47   	-122.07		
 20.65   	 -91.56		 71.98   	-127.16		
 20.28   	 -61.04		 71.47   	-132.25		
 20.04   	 -40.69		 70.95   	-147.51		
 19.88   	 -35.61		 70.36   	-152.59		
 19.74   	 -35.61		 69.75   	-157.68		
 19.59   	 -25.43		 69.11   	-167.85		
 19.49   	 -15.26		 68.44   	-178.03		
 19.43   	 -15.26		 67.73   	-178.03		
 19.37   	  -5.09		 67.02   	-178.03		
 19.35   	   0.00		 66.31   	-172.94		
 19.35   	   5.09		 65.62   	-162.77		
 19.37   	  10.17		 64.96   	-147.51		
 19.41   	  20.35		 64.37   	-137.33		
 19.49   	  30.52		 63.82   	-122.07		
 19.61   	  30.52		 63.34   	-111.90		
 19.74   	  40.69		 62.89   	-106.82		
 19.90   	  40.69		 62.46   	-111.90		
